Date,co,no2,o3,pm10,pm25,so2,Temp,Rain,Cloud,Pressure,Wind,Gust
2017-08-17,9.73,8.0,18.5,33.0,48.0,13.5,26.12,0.64,80.88,1008.0,7.38,14.88
2017-08-18,10.65,13.0,15.5,28.0,91.0,15.0,27.38,0.51,71.0,1009.88,4.62,13.62
2017-08-19,7.09,13.18,16.0,27.62,70.0,9.14,27.62,0.26,51.25,1010.12,6.12,11.88
2017-08-20,14.57,23.4,9.42,31.23,61.41,6.69,28.88,0.0,46.25,1008.0,6.0,12.5
2017-08-21,10.86,2.5,16.0,25.0,108.27,15.0,30.0,0.01,14.5,1005.5,5.5,10.88
2017-08-22,11.75,2.0,17.5,35.0,62.0,16.0,31.0,0.0,3.5,1002.75,5.62,11.38
2017-08-23,11.18,3.0,18.0,29.06,69.2,15.0,30.5,1.08,37.75,1001.12,5.38,11.12
2017-08-24,13.87,1.0,63.5,53.0,35.0,13.0,26.88,1.85,85.25,1001.38,10.12,15.88
2017-08-25,10.95,16.51,6.0,18.0,90.0,14.0,27.75,1.48,66.12,1005.62,10.0,17.88
2017-08-26,11.59,18.72,11.99,21.0,57.0,14.5,27.62,0.16,68.0,1007.0,6.5,17.0
2017-08-27,8.07,11.1,16.52,19.0,58.0,14.5,28.62,0.0,16.5,1005.5,8.12,13.5
2017-08-28,4.61,9.88,13.37,12.0,51.0,14.0,29.0,0.08,34.25,1005.38,6.38,13.25
2017-08-29,12.03,14.64,15.75,13.0,38.0,14.0,26.12,1.39,88.75,1007.12,9.0,17.88
2017-08-30,12.54,25.07,21.35,29.0,39.0,15.0,26.75,1.85,60.88,1008.75,9.5,17.75
2017-08-31,13.43,9.58,15.65,21.0,79.0,15.0,28.0,0.35,62.0,1008.62,5.38,10.75
2017-09-01,6.62,11.88,8.74,14.0,58.0,15.0,29.12,0.04,46.38,1005.5,5.88,13.5
2017-09-02,12.38,14.14,12.39,12.0,45.0,14.5,29.38,0.25,56.25,1003.62,5.75,14.12
2017-09-03,11.79,16.98,7.46,24.0,39.0,15.0,28.62,0.16,55.0,1004.5,7.75,14.62
2017-09-04,6.53,23.19,12.24,18.0,68.0,15.0,28.62,0.59,47.88,1005.75,7.88,15.62
2017-09-05,6.6,17.65,18.59,18.0,52.0,14.0,28.75,2.86,65.75,1006.25,7.75,14.25
2017-09-06,9.35,15.55,16.23,29.13,53.0,10.88,29.0,1.49,63.25,1006.62,4.75,11.62
2017-09-07,14.66,18.88,18.04,42.9,43.98,12.3,28.75,0.41,73.38,1007.88,5.88,10.25
2017-09-08,15.62,23.33,12.28,12.0,65.93,15.5,28.5,0.82,59.75,1007.75,7.5,12.0
2017-09-09,9.18,22.74,7.15,7.0,40.0,13.0,28.25,1.27,48.38,1006.12,7.75,14.75
2017-09-10,11.5,8.83,16.92,20.36,26.0,15.03,28.88,0.01,54.62,1007.0,5.62,12.25
2017-09-11,13.25,28.5,29.71,30.95,71.5,9.05,28.25,0.98,60.5,1009.38,4.88,11.62
2017-09-12,11.31,17.71,14.78,35.38,119.76,8.78,28.5,0.34,68.75,1010.62,3.62,9.0
2017-09-13,8.32,21.38,12.59,30.17,77.45,12.28,28.5,0.55,63.0,1010.25,6.25,11.25
2017-09-14,6.97,14.95,20.69,35.06,93.47,13.24,28.12,0.32,71.5,1008.38,8.38,20.0
2017-09-15,10.39,8.98,11.13,36.23,42.33,6.61,26.75,0.38,85.38,1007.12,17.88,34.62
2017-09-16,5.61,10.54,12.95,34.5,106.51,6.21,26.12,0.74,77.38,1010.12,13.25,24.5
2017-09-17,11.32,12.79,15.57,19.75,65.28,11.89,28.12,0.39,46.38,1011.25,5.75,10.0
2017-09-18,8.34,16.56,19.11,18.0,69.89,13.5,29.62,0.0,17.75,1008.75,5.38,9.75
2017-09-19,4.91,9.9,23.72,18.0,50.0,14.0,30.38,0.02,47.12,1007.62,9.38,18.12
2017-09-20,8.74,10.81,19.22,23.0,45.0,13.5,28.88,0.45,68.62,1008.25,8.5,13.75
2017-09-21,10.95,21.18,19.81,24.0,63.0,13.5,28.88,0.1,46.5,1008.38,5.0,12.12
2017-09-22,4.86,21.22,24.47,27.47,72.0,9.89,28.38,0.28,46.5,1009.25,5.25,12.25
2017-09-23,3.32,22.03,16.0,44.05,76.79,6.61,28.5,0.28,53.62,1010.12,5.0,10.12
2017-09-24,11.96,12.45,22.51,14.0,68.15,13.0,29.5,0.01,28.75,1007.88,4.38,8.25
2017-09-25,15.47,17.46,23.28,15.0,53.0,13.5,27.25,1.79,72.25,1005.5,7.88,15.88
2017-09-26,14.15,11.69,18.57,23.0,36.0,13.5,28.62,0.04,60.0,1009.38,9.12,17.5
2017-09-27,10.0,17.65,10.54,24.0,62.0,14.0,28.75,0.02,49.5,1010.12,4.5,10.75
2017-09-28,8.67,16.78,11.53,24.0,59.0,14.0,29.38,0.09,33.5,1009.25,5.88,9.88
2017-09-29,11.15,13.04,11.81,21.0,61.0,14.0,27.88,0.95,55.88,1010.25,6.62,12.0
2017-09-30,10.75,26.78,17.29,10.0,55.0,13.0,27.75,0.86,60.88,1011.75,5.75,10.38
2017-10-01,14.72,19.27,11.97,23.0,30.0,15.0,28.5,0.08,45.25,1010.38,6.88,14.62
2017-10-02,6.08,22.37,14.78,14.0,54.0,15.0,28.5,0.39,62.25,1009.5,6.25,11.12
2017-10-03,6.71,10.6,10.45,13.0,48.0,13.5,27.25,0.34,68.5,1011.25,4.62,14.38
2017-10-04,11.5,17.24,14.81,16.0,42.0,13.0,27.0,0.4,70.12,1012.75,6.38,16.0
2017-10-05,17.56,14.49,21.94,17.0,48.0,13.0,26.62,0.21,65.0,1012.75,6.38,13.25
2017-10-06,17.47,8.57,10.0,10.0,50.0,13.5,25.38,0.66,70.38,1012.38,6.88,13.25
2017-10-07,13.3,19.52,14.26,35.35,38.0,13.0,25.12,3.32,82.12,1012.38,6.12,12.38
2017-10-08,5.94,13.39,27.45,23.11,112.09,14.13,26.12,0.15,68.0,1012.5,6.5,15.25
2017-10-09,6.41,21.77,16.31,54.92,87.0,6.6,28.12,0.54,52.75,1010.0,11.88,22.0
2017-10-10,6.87,13.2,17.7,8.0,50.24,13.0,26.12,2.49,80.38,1008.12,16.12,35.12
2017-10-11,6.67,12.2,17.54,17.0,33.0,13.0,25.62,3.08,87.12,1010.88,7.75,24.12
2017-10-12,8.54,11.47,10.11,17.0,56.0,13.5,26.25,0.55,68.12,1011.5,6.75,14.0
2017-10-13,5.94,20.42,13.46,18.0,54.0,12.5,25.75,0.06,68.25,1010.5,9.38,17.25
2017-10-14,11.71,15.93,17.14,13.0,59.0,13.0,25.88,0.0,30.0,1009.5,9.62,15.62
2017-10-15,8.2,16.96,22.09,7.0,42.0,13.0,25.5,0.0,19.25,1008.88,11.75,20.12
2017-10-16,13.39,25.21,19.24,4.0,30.0,12.5,21.38,0.62,83.5,1011.38,12.62,20.5
2017-10-17,6.59,23.69,8.87,5.0,14.0,12.5,20.5,0.0,92.25,1015.0,13.0,20.38
2017-10-18,9.1,14.01,9.81,16.0,17.0,13.0,20.38,0.06,95.88,1016.12,11.75,17.88
2017-10-19,13.67,15.87,10.42,51.33,49.0,13.0,23.12,0.0,61.12,1015.0,8.5,14.62
2017-10-20,19.1,23.21,13.35,32.39,37.23,10.54,25.12,0.0,48.25,1013.88,7.0,11.25
2017-10-21,6.65,17.04,12.11,25.05,77.79,15.5,25.62,0.0,73.0,1013.88,7.25,14.0
2017-10-22,4.63,12.75,19.89,15.0,91.04,14.0,24.0,0.0,64.5,1014.0,7.38,12.0
2017-10-23,11.61,13.81,17.5,6.0,46.0,13.5,23.75,0.0,58.75,1016.5,9.75,14.88
2017-10-24,6.87,14.34,12.3,12.0,20.0,14.0,23.38,0.0,46.62,1018.62,6.0,12.12
2017-10-25,6.29,20.23,10.79,18.0,38.0,14.0,24.75,0.0,58.75,1018.25,4.75,8.62
2017-10-26,10.66,16.37,9.49,6.0,53.0,13.5,26.0,0.0,80.12,1017.38,5.0,7.75
2017-10-27,15.47,12.13,14.21,67.69,26.0,14.0,26.0,0.0,46.62,1015.5,5.0,8.88
2017-10-28,8.92,13.9,14.03,23.13,49.32,12.76,26.38,0.04,41.12,1016.12,6.62,11.62
2017-10-29,14.31,15.84,17.39,34.0,79.28,15.0,25.62,0.02,29.75,1019.38,10.62,17.12
2017-10-30,13.64,26.7,9.14,26.0,98.0,14.0,22.62,0.0,5.12,1022.0,13.0,22.0
2017-10-31,9.75,22.14,11.1,31.0,80.0,13.5,22.0,0.0,12.12,1019.88,7.25,13.5
2017-11-01,15.99,16.66,13.5,30.0,86.0,13.5,22.88,0.0,9.88,1017.62,5.25,9.62
2017-11-02,11.26,31.02,12.03,29.0,86.0,13.5,23.62,0.0,6.75,1016.0,6.88,10.62
2017-11-03,6.35,20.15,15.23,23.0,79.0,14.0,24.25,0.0,16.62,1017.75,12.88,20.62
2017-11-04,8.9,28.94,7.75,23.0,58.0,14.0,23.75,0.0,6.62,1020.38,13.62,22.5
2017-11-05,16.78,20.3,7.08,19.0,68.0,13.5,21.75,0.01,65.75,1020.38,9.88,16.0
2017-11-06,9.66,14.48,12.94,11.0,64.0,13.5,21.88,0.0,56.62,1017.38,9.75,15.88
2017-11-07,17.69,18.5,11.41,11.0,32.0,13.5,21.88,0.0,72.62,1017.88,12.12,18.12
2017-11-08,8.45,20.27,22.12,4.0,40.0,13.5,22.5,0.09,69.5,1017.62,8.12,13.12
2017-11-09,8.08,17.05,25.77,7.0,16.0,13.0,22.5,0.68,89.25,1015.88,5.0,6.62
2017-11-10,15.29,15.94,14.45,8.0,24.0,13.5,24.75,0.0,68.0,1015.25,5.62,9.5
2017-11-11,15.21,16.22,13.2,4.0,30.0,13.5,25.75,0.0,32.12,1014.5,5.75,9.12
2017-11-12,9.65,13.68,22.89,2.0,18.0,13.5,25.75,0.01,44.88,1012.62,7.88,13.62
2017-11-13,17.28,20.22,25.32,5.0,9.0,13.5,25.62,0.04,38.88,1012.12,7.75,11.5
2017-11-14,9.11,19.81,14.02,10.0,19.0,13.5,26.12,0.05,55.62,1013.12,7.5,10.62
2017-11-15,13.8,17.27,14.63,7.0,38.0,15.0,25.12,0.01,86.75,1014.88,8.62,13.5
2017-11-16,18.53,16.18,18.13,7.0,27.0,16.5,25.88,0.04,73.62,1012.5,10.25,15.38
2017-11-17,20.65,17.57,18.65,7.0,23.0,16.0,27.62,0.0,49.38,1009.0,11.75,20.88
2017-11-18,12.6,29.96,20.87,5.0,18.0,14.5,24.75,0.34,71.88,1012.25,14.25,22.5
2017-11-19,21.95,25.2,29.59,7.0,23.0,13.5,19.62,0.0,94.5,1017.12,11.0,15.25
2017-11-20,12.81,18.38,18.81,9.0,23.0,13.0,17.38,0.01,99.88,1019.25,13.0,19.88
2017-11-21,21.02,20.67,13.39,8.0,36.0,13.0,17.25,0.0,70.0,1018.88,9.25,13.75
2017-11-22,20.95,21.88,11.98,57.28,33.0,13.0,17.75,0.0,84.12,1019.25,11.25,17.25
2017-11-23,11.95,24.85,13.35,6.0,88.08,13.0,16.88,0.0,85.12,1022.25,16.12,22.88
2017-11-24,7.0,24.08,24.95,5.0,26.0,13.0,14.38,0.0,71.62,1024.12,16.88,23.38
2017-11-25,7.56,16.94,18.61,5.0,19.0,13.0,14.5,0.04,63.0,1023.62,11.25,17.12
2017-11-26,14.17,21.3,45.58,3.0,18.0,13.5,17.38,0.0,45.12,1022.0,9.75,15.75
2017-11-27,7.26,13.71,50.89,60.0,9.0,13.5,19.0,0.0,39.62,1017.38,5.5,9.25
2017-11-28,15.87,19.36,55.6,65.0,141.0,13.5,21.38,0.0,25.75,1016.5,4.88,8.75
2017-11-29,14.37,11.61,34.01,61.0,154.0,13.5,22.88,0.0,72.0,1016.62,5.12,8.38
2017-11-30,6.97,20.78,18.88,30.0,146.0,13.0,22.5,0.09,84.12,1016.25,7.12,14.12
2017-12-01,6.31,18.54,21.53,38.0,83.0,13.0,20.0,0.08,100.0,1019.0,10.25,18.5
2017-12-02,6.11,18.12,20.93,49.0,108.0,13.5,19.5,0.01,68.75,1019.38,6.88,12.12
2017-12-03,9.75,18.75,15.47,34.0,125.0,13.5,20.75,0.0,55.5,1018.12,4.5,7.5
2017-12-04,26.15,20.88,23.64,28.0,96.0,13.0,21.5,0.0,22.75,1019.12,10.0,15.88
2017-12-05,16.99,17.66,11.23,42.0,79.0,13.0,19.62,0.0,24.38,1020.25,10.0,15.5
2017-12-06,7.61,27.06,18.59,52.0,111.0,25.5,19.62,0.02,61.5,1016.25,8.12,12.25
2017-12-07,9.07,20.23,20.87,34.0,142.0,37.0,20.75,0.08,99.12,1016.62,6.5,9.38
2017-12-08,18.36,20.99,14.98,33.0,99.0,36.5,17.62,0.34,83.0,1022.12,12.62,20.88
2017-12-09,9.2,10.58,26.87,52.0,93.0,36.5,16.5,0.0,72.62,1020.12,6.5,11.0
2017-12-10,21.19,31.83,12.75,46.0,144.0,37.0,17.75,0.0,82.62,1018.25,5.12,8.12
2017-12-11,9.7,24.59,10.31,48.0,129.0,36.0,17.0,0.01,92.75,1018.75,5.25,8.0
2017-12-12,13.5,20.04,19.91,37.0,140.0,36.0,15.88,0.11,100.0,1017.25,5.62,7.5
2017-12-13,11.11,22.09,19.37,31.0,102.0,35.5,17.75,0.1,100.0,1014.88,5.88,8.25
2017-12-14,12.35,18.08,7.94,20.0,85.0,35.5,17.25,0.28,98.5,1016.62,8.25,15.38
2017-12-15,12.17,26.76,14.09,19.0,63.0,36.0,16.88,0.0,96.25,1019.38,9.62,15.25
2017-12-16,6.13,13.35,12.27,39.0,59.0,36.0,16.5,0.0,51.12,1026.0,11.75,21.38
2017-12-17,10.92,11.49,12.22,50.0,109.0,37.5,14.38,0.0,12.12,1028.0,10.5,17.25
2017-12-18,14.02,11.01,6.2,38.0,131.0,41.0,13.12,0.0,8.12,1028.25,9.0,14.62
2017-12-19,11.09,16.62,13.86,46.0,105.0,45.0,14.5,0.0,2.88,1029.25,11.75,19.62
2017-12-20,13.52,15.2,13.79,44.0,121.0,46.5,14.25,0.0,3.88,1030.38,11.62,18.88
2017-12-21,17.31,14.26,11.45,52.0,117.0,49.0,16.12,0.0,4.88,1025.75,8.62,13.38
2017-12-22,12.97,22.11,18.66,56.0,132.0,50.0,16.5,0.0,34.38,1019.88,6.38,8.75
2017-12-23,19.65,28.0,13.68,44.0,148.0,44.0,17.62,0.01,75.5,1016.88,6.12,9.88
2017-12-24,19.61,28.36,5.78,56.0,121.0,43.0,19.38,0.04,48.5,1021.38,11.12,17.62
2017-12-25,20.61,13.96,6.91,66.0,142.0,46.5,17.88,0.0,0.25,1020.0,7.62,11.0
2017-12-26,16.45,16.23,9.24,55.0,160.0,42.5,17.62,0.0,50.88,1020.25,4.5,8.5
2017-12-27,10.69,24.47,9.85,44.0,150.0,37.0,15.75,0.49,100.0,1021.38,10.12,15.38
2017-12-28,16.18,13.42,11.43,52.0,127.0,38.5,16.25,0.1,72.25,1020.62,5.38,8.12
2017-12-29,9.32,13.87,7.43,20.0,142.0,38.5,18.0,0.0,93.88,1020.38,3.75,5.88
2017-12-30,13.97,22.27,12.82,33.0,67.0,38.0,17.88,0.14,90.38,1022.5,9.62,16.0
2017-12-31,16.92,22.85,8.02,46.0,94.0,40.5,16.75,0.0,76.88,1022.25,7.25,13.0
2018-01-01,17.32,21.44,16.43,60.0,123.0,41.0,17.75,0.0,84.75,1018.88,5.12,8.5
2018-01-02,13.29,19.4,25.66,43.0,158.0,39.0,19.62,0.05,84.88,1017.38,6.38,10.0
2018-01-03,28.68,19.23,8.81,40.0,118.0,38.0,19.88,0.0,85.75,1016.88,4.88,9.12
2018-01-04,11.99,16.56,16.06,28.0,113.0,37.0,21.0,0.04,98.0,1014.75,5.88,8.75
2018-01-05,22.93,23.54,19.94,23.0,83.0,36.0,21.38,0.1,96.88,1013.25,9.12,12.62
2018-01-06,14.17,17.77,8.45,21.0,73.0,36.0,20.75,0.0,96.88,1011.62,12.25,16.88
2018-01-07,15.79,13.39,14.35,14.0,71.0,36.0,21.75,0.08,96.38,1010.88,10.88,16.25
2018-01-08,9.82,29.74,8.26,31.0,46.0,36.0,17.25,0.19,100.0,1014.88,17.88,27.62
2018-01-09,20.85,31.13,11.35,35.0,91.0,41.0,11.62,0.01,96.0,1025.0,11.38,19.75
2018-01-10,9.97,14.95,9.41,39.0,100.0,44.0,13.0,0.0,90.38,1027.25,7.5,12.12
2018-01-11,8.75,19.46,7.28,43.0,110.0,46.0,14.0,0.0,70.5,1027.25,5.88,10.88
2018-01-12,11.93,17.03,15.37,51.0,118.0,49.0,13.88,0.0,60.88,1026.38,6.12,12.12
2018-01-13,15.38,32.75,14.5,55.0,131.0,43.0,15.75,0.0,64.25,1023.25,4.62,7.75
2018-01-14,15.89,33.25,9.72,55.0,148.0,42.0,16.75,0.0,63.88,1020.88,7.75,11.38
2018-01-15,13.87,30.2,27.98,45.0,143.0,40.0,17.62,0.0,84.25,1016.62,8.88,12.62
2018-01-16,14.35,16.52,10.33,44.0,128.0,41.0,18.38,0.05,86.88,1014.5,6.25,9.38
2018-01-17,11.49,11.65,22.26,38.0,126.0,40.0,19.5,0.0,88.88,1014.12,8.75,13.0
2018-01-18,12.98,12.6,12.44,26.0,110.0,44.0,19.62,0.01,76.0,1014.75,10.12,14.12
2018-01-19,19.82,27.6,12.78,34.0,76.0,40.0,21.5,0.0,30.62,1017.0,9.25,13.75
2018-01-20,12.09,31.2,7.4,33.0,103.0,38.0,19.25,0.01,58.88,1015.0,7.12,10.12
2018-01-21,21.4,20.3,8.14,21.0,100.0,38.0,21.25,0.01,67.25,1013.38,7.38,9.88
2018-01-22,14.35,27.64,11.48,18.0,70.0,37.0,20.88,0.24,74.88,1013.25,9.62,14.62
2018-01-23,9.9,11.24,15.76,19.0,64.0,37.0,21.88,0.06,47.0,1012.25,12.88,18.62
2018-01-24,15.67,18.65,10.72,14.0,67.0,37.0,22.75,0.02,48.12,1010.5,15.88,24.25
2018-01-25,15.4,15.82,15.19,15.0,55.0,37.0,23.12,0.06,66.38,1010.38,16.12,25.88
2018-01-26,6.81,15.6,17.01,16.0,57.0,38.0,21.25,0.5,82.25,1013.25,15.88,23.25
2018-01-27,11.76,14.15,10.46,14.0,61.0,36.0,18.5,0.21,99.0,1012.75,12.75,19.25
2018-01-28,13.28,8.53,13.47,22.0,52.0,37.0,14.5,0.3,100.0,1013.62,14.38,24.0
2018-01-29,11.06,9.69,11.79,39.0,69.0,37.0,10.5,0.04,99.38,1021.25,15.5,23.0
2018-01-30,8.86,26.11,8.66,39.0,110.0,37.0,10.12,0.0,90.5,1020.38,9.88,15.12
2018-01-31,17.98,17.19,4.63,39.0,111.0,44.0,10.0,0.01,83.62,1024.88,13.62,21.38
2018-02-01,16.57,15.48,8.58,36.0,109.0,44.0,13.25,0.0,31.5,1022.38,8.25,13.62
2018-02-02,11.67,15.82,13.83,33.0,99.0,45.0,13.12,0.0,44.88,1026.12,12.12,19.25
2018-02-03,6.18,8.39,18.46,36.0,93.0,49.0,12.62,0.0,35.25,1026.5,10.25,16.38
2018-02-04,6.65,15.46,8.81,38.0,100.0,42.0,12.5,0.0,35.38,1025.62,8.88,16.12
2018-02-05,7.78,17.0,6.75,38.0,107.0,38.0,11.25,0.0,22.88,1028.38,10.12,18.12
2018-02-06,12.41,13.34,9.13,41.0,105.0,40.0,12.25,0.0,21.38,1024.38,6.5,11.38
2018-02-07,17.64,18.14,7.21,39.0,117.0,36.0,13.62,0.0,44.88,1021.25,5.5,10.12
2018-02-08,6.45,11.27,4.77,12.0,112.0,34.0,14.0,0.0,31.12,1019.12,8.88,13.12
2018-02-09,10.04,13.11,6.45,44.0,42.0,24.0,16.38,0.0,8.62,1014.0,8.38,12.12
2018-02-10,7.45,13.15,16.67,38.0,124.0,22.0,17.62,0.05,77.75,1016.88,9.38,13.0
2018-02-11,9.39,10.12,7.87,40.0,115.0,22.0,15.75,0.04,97.62,1022.88,10.25,14.88
2018-02-12,11.99,12.12,5.75,44.0,119.0,28.0,14.88,0.01,92.25,1026.75,8.62,12.88
2018-02-13,5.94,17.93,12.67,15.0,126.0,24.0,16.62,0.0,55.25,1022.88,7.12,10.75
2018-02-14,6.02,11.61,15.05,6.0,50.0,23.0,18.25,0.0,38.38,1016.25,10.25,15.75
2018-02-15,9.73,9.63,10.88,17.0,24.0,23.0,20.38,0.0,44.25,1013.75,8.0,12.88
2018-02-16,6.54,22.29,8.52,38.36,63.0,7.82,22.12,0.02,62.5,1014.75,8.62,11.12
2018-02-17,9.66,17.3,10.84,25.25,95.27,5.02,21.62,0.0,58.88,1014.0,9.25,14.62
2018-02-18,9.11,20.85,10.68,68.15,124.46,5.72,21.0,0.01,77.12,1014.75,10.38,16.12
2018-02-19,7.75,25.98,6.96,30.87,72.61,5.34,22.38,0.01,79.0,1014.5,10.62,15.88
2018-02-20,14.92,19.52,12.4,10.0,130.99,23.0,23.75,0.02,78.75,1012.75,12.88,19.0
2018-02-21,15.02,15.95,10.84,11.0,44.0,23.0,23.12,0.1,89.88,1012.12,12.62,19.12
2018-02-22,5.54,14.99,9.59,9.0,42.0,24.0,18.38,0.11,95.12,1015.62,14.25,22.5
2018-02-23,12.19,23.52,11.83,47.13,40.0,9.19,15.88,0.05,65.25,1018.75,8.62,13.0
2018-02-24,9.27,20.18,7.93,46.89,99.87,5.47,18.75,0.0,46.0,1017.5,6.62,9.62
2018-02-25,5.53,23.83,7.91,7.0,112.04,26.0,20.25,0.04,99.0,1018.62,5.5,10.5
2018-02-26,6.26,17.85,10.05,1.0,29.0,25.0,20.12,0.05,91.62,1017.62,6.0,9.75
2018-02-27,7.46,27.83,12.99,1.0,6.0,24.0,21.25,0.04,91.38,1014.0,10.38,16.88
2018-02-28,12.26,17.66,9.31,1.0,4.0,24.0,22.88,0.0,80.5,1012.38,9.88,14.0
2018-03-01,7.69,29.22,7.45,1.0,4.0,24.0,24.12,0.01,62.25,1009.75,14.88,21.62
2018-03-02,6.53,20.54,7.21,1.0,3.0,24.0,24.62,0.06,70.62,1008.5,13.12,19.0
2018-03-03,4.51,19.9,5.51,1.0,3.0,24.0,25.75,0.0,50.0,1006.62,11.88,18.38
2018-03-04,13.55,9.63,7.05,1.0,4.0,24.0,27.38,0.0,20.25,1006.5,12.0,17.38
2018-03-05,15.02,14.66,4.44,38.75,2.0,24.0,25.75,0.0,25.5,1009.25,9.25,13.75
2018-03-06,10.95,16.53,5.77,72.01,89.59,24.0,24.88,0.04,78.5,1012.75,14.38,22.0
2018-03-07,11.93,19.86,15.42,24.0,81.92,25.0,25.25,0.4,71.0,1013.38,16.0,23.5
2018-03-08,11.08,11.55,15.95,38.0,55.0,29.0,18.75,0.12,70.0,1020.75,14.5,26.25
2018-03-09,12.18,15.35,17.92,46.0,82.0,29.0,18.62,0.0,10.25,1022.62,9.75,15.62
2018-03-10,10.88,23.06,8.3,53.0,94.0,30.0,18.88,0.0,5.38,1020.12,10.0,14.75
2018-03-11,13.79,10.93,5.83,57.0,121.0,26.0,18.5,0.02,37.75,1018.62,7.62,11.25
2018-03-12,11.34,11.76,10.53,52.0,135.0,27.0,20.75,0.1,63.88,1017.38,8.5,13.75
2018-03-13,11.78,10.14,13.09,35.0,123.0,27.0,21.88,0.11,78.38,1014.25,11.88,18.38
2018-03-14,9.69,13.0,14.78,37.0,86.0,26.0,22.88,0.02,80.62,1012.0,13.38,19.12
2018-03-15,6.44,10.58,9.8,33.0,88.0,28.0,23.75,0.02,73.25,1011.62,13.38,19.0
2018-03-16,16.66,23.81,5.52,25.0,78.0,27.0,23.25,0.01,87.38,1012.62,12.5,17.75
2018-03-17,12.55,15.5,9.5,21.0,73.0,26.0,24.12,0.02,80.0,1012.25,16.5,24.88
2018-03-18,14.84,8.21,7.67,44.0,62.0,28.0,25.0,0.0,89.25,1012.25,16.0,25.88
2018-03-19,13.79,8.23,11.53,28.0,83.0,31.0,25.25,0.2,56.62,1010.0,10.25,16.38
2018-03-20,5.58,9.51,11.71,26.41,61.0,5.46,22.62,0.25,15.62,1015.25,10.75,16.5
2018-03-21,11.98,21.99,20.28,40.5,71.51,4.41,19.75,0.0,18.75,1017.38,7.25,12.88
2018-03-22,5.58,16.99,14.25,63.93,115.89,5.66,19.75,0.0,20.25,1016.38,6.0,11.38
2018-03-23,4.69,9.5,9.12,30.0,100.33,4.46,21.0,0.0,17.0,1016.5,9.12,13.75
2018-03-24,12.4,22.83,6.65,52.42,132.5,10.28,21.5,0.01,61.0,1016.5,10.12,16.62
2018-03-25,10.64,20.4,12.63,40.2,67.42,7.51,22.38,0.04,86.0,1018.0,8.88,13.25
2018-03-26,7.22,8.32,8.08,55.07,42.89,12.16,23.12,0.04,53.75,1017.88,8.62,12.62
2018-03-27,11.23,13.65,9.78,39.56,61.57,8.23,23.5,0.0,50.38,1016.12,9.62,14.0
2018-03-28,4.32,9.11,11.5,58.55,114.83,7.32,23.5,0.22,55.25,1013.25,12.75,20.0
2018-03-29,5.92,23.81,8.24,22.0,77.21,30.0,23.5,0.05,62.38,1012.38,10.5,15.88
2018-03-30,11.97,15.64,9.38,21.0,68.0,29.0,23.25,0.01,64.25,1013.88,10.25,17.75
2018-03-31,17.41,15.81,13.28,17.0,67.0,29.0,24.0,0.01,51.88,1014.38,9.38,14.88
2018-04-01,16.13,11.87,14.89,20.0,60.0,32.0,24.5,0.01,44.62,1014.0,9.88,15.75
2018-04-02,9.87,25.39,14.08,17.0,65.0,30.0,24.88,0.0,19.12,1013.0,10.12,15.12
2018-04-03,7.01,19.97,6.95,17.0,54.0,30.0,24.75,0.0,20.12,1011.88,12.62,21.0
2018-04-04,9.81,28.25,7.95,13.0,55.0,30.0,25.0,0.02,49.5,1011.12,12.62,21.12
2018-04-05,8.65,15.72,17.63,10.0,47.0,29.0,25.12,0.0,38.75,1009.38,13.12,21.75
2018-04-06,6.14,20.59,20.61,18.0,36.0,31.0,20.75,0.6,84.25,1016.62,15.12,27.12
2018-04-07,9.24,23.31,22.25,27.98,40.0,13.55,18.5,0.0,31.75,1025.75,11.12,19.75
2018-04-08,8.13,11.28,8.7,36.58,66.89,8.4,18.75,0.0,7.62,1020.88,5.75,9.5
2018-04-09,9.41,16.43,10.32,67.85,77.6,15.61,21.0,0.0,4.75,1015.5,11.38,16.75
2018-04-10,8.45,27.4,14.39,53.94,132.61,15.72,22.88,0.01,64.38,1012.0,12.5,20.5
2018-04-11,7.46,21.83,10.62,46.11,60.2,15.23,25.0,0.02,72.88,1009.25,11.5,18.38
2018-04-12,5.56,23.76,17.85,26.85,94.58,14.5,26.88,0.0,57.12,1006.5,11.62,19.88
2018-04-13,9.58,24.04,9.36,63.85,62.28,12.93,27.75,0.0,49.75,1007.0,11.0,18.0
2018-04-14,11.92,14.54,18.0,50.47,85.62,9.98,26.75,0.02,79.38,1008.25,11.0,19.75
2018-04-15,9.92,16.61,14.5,43.14,120.35,8.93,21.12,0.88,94.5,1014.62,10.38,18.62
2018-04-16,7.06,24.5,29.04,34.85,76.31,12.14,20.12,0.02,78.12,1017.12,6.62,12.25
2018-04-17,15.33,20.9,11.97,47.81,69.4,9.99,21.88,0.09,45.75,1016.88,5.62,10.62
2018-04-18,11.51,25.26,15.85,3.0,81.0,32.0,22.75,0.0,9.0,1014.5,8.25,10.88
2018-04-19,15.63,10.02,14.96,2.0,14.0,32.0,23.38,0.02,55.25,1012.0,8.12,14.12
2018-04-20,7.37,12.48,16.37,46.36,8.0,14.5,25.5,0.02,65.25,1009.75,13.75,21.62
2018-04-21,12.65,17.07,8.24,23.66,60.81,13.21,26.88,0.01,64.88,1008.5,15.62,24.38
2018-04-22,6.43,10.24,18.36,50.17,68.21,6.89,27.25,0.0,65.62,1006.88,13.62,22.5
